Rented Bike Count,Hour,Temperature(°C),Humidity(%),Rainfall(mm),Seasons,Functioning Day
18.110770276274835,0.3913043478260869,0.26048951048951047,0.6938775510204082,0.0,1.0,1.0
18.275666882497067,0.43478260869565216,0.30419580419580416,0.5816326530612245,0.0,1.0,1.0
19.697715603592208,0.4782608695652174,0.3444055944055944,0.49999999999999994,0.0,1.0,1.0
21.88606862823929,0.5217391304347826,0.3863636363636363,0.4183673469387755,0.0,1.0,1.0
24.61706725018234,0.5652173913043478,0.41608391608391604,0.36734693877551017,0.0,1.0,1.0
24.71841418861655,0.6086956521739131,0.43881118881118875,0.3571428571428571,0.0,1.0,1.0
24.269322199023193,0.6521739130434783,0.44405594405594395,0.4183673469387755,0.0,1.0,1.0
24.859605789312106,0.6956521739130435,0.423076923076923,0.4897959183673469,0.0,1.0,1.0
23.916521486202797,0.7391304347826086,0.41608391608391604,0.520408163265306,0.0,1.0,1.0
22.11334438749598,0.7826086956521738,0.4073426573426573,0.5408163265306122,0.0,1.0,1.0
19.621416870348583,0.8260869565217391,0.39860139860139854,0.5306122448979591,0.0,1.0,1.0
18.947295321496416,0.8695652173913043,0.39160839160839156,0.520408163265306,0.0,1.0,1.0
19.4164878389476,0.9130434782608695,0.3828671328671328,0.5612244897959183,0.0,1.0,1.0
18.81488772222678,0.9565217391304348,0.37237762237762234,0.5510204081632653,0.0,1.0,1.0
19.131126469708992,1.0,0.38111888111888104,0.5714285714285714,0.0,1.0,1.0
18.49324200890693,0.0,0.38111888111888104,0.5918367346938775,0.0,1.0,1.0
15.066519173319364,0.043478260869565216,0.3793706293706293,0.7040816326530611,0.0,1.0,1.0
15.0996688705415,0.08695652173913043,0.36888111888111885,0.8061224489795917,0.0,1.0,1.0
10.816653826391969,0.13043478260869565,0.37062937062937057,0.7244897959183673,0.014285714285714285,1.0,1.0
8.717797887081348,0.17391304347826086,0.37237762237762234,0.7448979591836734,0.0,1.0,1.0
5.656854249492381,0.21739130434782608,0.3793706293706293,0.7653061224489796,0.0,1.0,1.0
3.605551275463989,0.2608695652173913,0.37062937062937057,0.8775510204081632,0.02857142857142857,1.0,1.0
4.69041575982343,0.30434782608695654,0.3653846153846153,0.9285714285714285,0.0,1.0,1.0
9.219544457292887,0.34782608695652173,0.3671328671328671,0.9387755102040816,0.0,1.0,1.0
12.328828005937952,0.3913043478260869,0.37237762237762234,0.9285714285714285,0.07142857142857142,1.0,1.0
14.142135623730951,0.43478260869565216,0.38811188811188807,0.9081632653061223,0.0,1.0,1.0
16.522711641858304,0.4782608695652174,0.4003496503496503,0.8877551020408162,0.0,1.0,1.0
18.24828759089466,0.5217391304347826,0.4125874125874125,0.8673469387755102,0.0,1.0,1.0
22.24859546128699,0.5652173913043478,0.43006993006993,0.8265306122448979,0.0,1.0,1.0
23.727621035409346,0.6086956521739131,0.44405594405594395,0.7755102040816326,0.0,1.0,1.0
24.919871588754223,0.6521739130434783,0.451048951048951,0.7448979591836734,0.0,1.0,1.0
24.454038521274967,0.6956521739130435,0.44405594405594395,0.7857142857142857,0.0,1.0,1.0
23.345235059857504,0.7391304347826086,0.4283216783216783,0.836734693877551,0.0,1.0,1.0
21.047565179849187,0.7826086956521738,0.41608391608391604,0.8571428571428571,0.0,1.0,1.0
20.54263858417414,0.8260869565217391,0.4108391608391608,0.8673469387755102,0.0,1.0,1.0
19.924858845171276,0.8695652173913043,0.402097902097902,0.8877551020408162,0.0,1.0,1.0
19.621416870348583,0.9130434782608695,0.39335664335664333,0.8877551020408162,0.0,1.0,1.0
18.708286933869708,0.9565217391304348,0.3863636363636363,0.9081632653061223,0.0,1.0,1.0
17.406895185529212,1.0,0.3793706293706293,0.9183673469387754,0.0,1.0,1.0
16.881943016134134,0.0,0.3846153846153846,0.8979591836734693,0.0,1.0,1.0
13.638181696985855,0.043478260869565216,0.3863636363636363,0.8877551020408162,0.0,1.0,1.0
10.583005244258363,0.08695652173913043,0.38811188811188807,0.8877551020408162,0.0,1.0,1.0
8.06225774829855,0.13043478260869565,0.37412587412587406,0.8673469387755102,0.0,1.0,1.0
6.4031242374328485,0.17391304347826086,0.3601398601398601,0.9081632653061223,0.0,1.0,1.0
9.055385138137417,0.21739130434782608,0.3461538461538461,0.846938775510204,0.0,1.0,1.0
14.142135623730951,0.2608695652173913,0.33216783216783213,0.7755102040816326,0.002857142857142857,1.0,1.0
22.315913604421397,0.30434782608695654,0.31468531468531463,0.6938775510204082,0.0,1.0,1.0
30.610455730027933,0.34782608695652173,0.2972027972027972,0.7040816326530611,0.0,1.0,1.0
22.561028345356956,0.3913043478260869,0.28496503496503495,0.47959183673469385,0.0,1.0,1.0
17.635192088548397,0.43478260869565216,0.2919580419580419,0.4081632653061224,0.0,1.0,1.0
19.467922333931785,0.4782608695652174,0.3024475524475524,0.4183673469387755,0.0,1.0,1.0
19.82422760159901,0.5217391304347826,0.3059440559440559,0.3877551020408163,0.0,1.0,1.0
19.77371993328519,0.5652173913043478,0.31118881118881114,0.3061224489795918,0.0,1.0,1.0
18.384776310850235,0.6086956521739131,0.3129370629370629,0.2755102040816326,0.0,1.0,1.0
18.466185312619388,0.6521739130434783,0.30944055944055937,0.25510204081632654,0.0,1.0,1.0
19.364916731037084,0.6956521739130435,0.30769230769230765,0.2346938775510204,0.0,1.0,1.0
22.693611435820433,0.7391304347826086,0.28846153846153844,0.26530612244897955,0.0,1.0,1.0
28.407745422683583,0.7826086956521738,0.2744755244755244,0.29591836734693877,0.0,1.0,1.0
23.83275057562597,0.8260869565217391,0.26048951048951047,0.32653061224489793,0.0,1.0,1.0
19.949937343260004,0.8695652173913043,0.24825174825174823,0.3877551020408163,0.0,1.0,1.0
19.924858845171276,0.9130434782608695,0.23076923076923073,0.4387755102040816,0.0,1.0,1.0
18.788294228055936,0.9565217391304348,0.2185314685314685,0.4591836734693877,0.0,1.0,1.0
15.748015748023622,1.0,0.20979020979020976,0.44897959183673464,0.0,1.0,1.0
14.696938456699069,0.0,0.20454545454545453,0.42857142857142855,0.0,1.0,1.0
14.071247279470288,0.043478260869565216,0.19755244755244752,0.4183673469387755,0.0,1.0,1.0
11.135528725660043,0.08695652173913043,0.1923076923076923,0.4183673469387755,0.0,1.0,1.0
7.874007874011811,0.13043478260869565,0.19055944055944052,0.39795918367346933,0.0,1.0,1.0
6.48074069840786,0.17391304347826086,0.18531468531468528,0.3469387755102041,0.0,1.0,1.0
9.055385138137417,0.21739130434782608,0.1818181818181818,0.336734693877551,0.0,1.0,1.0
13.114877048604,0.2608695652173913,0.1818181818181818,0.3469387755102041,0.0,1.0,1.0
19.519221295943137,0.30434782608695654,0.18006993006993005,0.336734693877551,0.0,1.0,1.0
28.495613697550013,0.34782608695652173,0.16958041958041956,0.36734693877551017,0.0,1.0,1.0
21.494185260204677,0.3913043478260869,0.1783216783216783,0.31632653061224486,0.0,1.0,1.0
16.401219466856727,0.43478260869565216,0.215034965034965,0.26530612244897955,0.0,1.0,1.0
18.275666882497067,0.4782608695652174,0.24300699300699297,0.25510204081632654,0.0,1.0,1.0
17.916472867168917,0.5217391304347826,0.27097902097902093,0.25510204081632654,0.0,1.0,1.0
18.027756377319946,0.5652173913043478,0.2832167832167832,0.2755102040816326,0.0,1.0,1.0
18.275666882497067,0.6086956521739131,0.2919580419580419,0.2857142857142857,0.0,1.0,1.0
18.788294228055936,0.6521739130434783,0.2989510489510489,0.2857142857142857,0.0,1.0,1.0
20.85665361461421,0.6956521739130435,0.3024475524475524,0.3061224489795918,0.0,1.0,1.0
23.0,0.7391304347826086,0.2832167832167832,0.3571428571428571,0.0,1.0,1.0
28.089143810376278,0.7826086956521738,0.2657342657342657,0.4081632653061224,0.0,1.0,1.0
24.43358344574123,0.8260869565217391,0.2552447552447552,0.4591836734693877,0.0,1.0,1.0
20.445048300260872,0.8695652173913043,0.24999999999999994,0.4693877551020408,0.0,1.0,1.0
20.37154878746336,0.9130434782608695,0.24650349650349646,0.47959183673469385,0.0,1.0,1.0
19.82422760159901,0.9565217391304348,0.2622377622377622,0.49999999999999994,0.0,1.0,1.0
15.620499351813308,1.0,0.26748251748251745,0.6020408163265306,0.0,1.0,1.0
12.041594578792296,0.0,0.2622377622377622,0.7857142857142857,0.002857142857142857,1.0,1.0
12.0,0.043478260869565216,0.2587412587412587,0.8061224489795917,0.0,1.0,1.0
10.816653826391969,0.08695652173913043,0.2587412587412587,0.8061224489795917,0.0,1.0,1.0
8.831760866327848,0.13043478260869565,0.2552447552447552,0.7959183673469387,0.005714285714285714,1.0,1.0
7.615773105863909,0.17391304347826086,0.2517482517482517,0.7653061224489796,0.0,1.0,1.0
9.327379053088816,0.21739130434782608,0.24825174825174823,0.7755102040816326,0.0,1.0,1.0
11.916375287812984,0.2608695652173913,0.24650349650349646,0.7755102040816326,0.0,1.0,1.0
19.467922333931785,0.30434782608695654,0.2377622377622377,0.7857142857142857,0.0,1.0,1.0
28.319604517012593,0.34782608695652173,0.2377622377622377,0.7959183673469387,0.0,1.0,1.0
20.97617696340303,0.3913043478260869,0.25349650349650343,0.7142857142857142,0.0,1.0,1.0
17.52141546793523,0.43478260869565216,0.2954545454545454,0.6530612244897959,0.0,1.0,1.0
19.519221295943137,0.4782608695652174,0.3391608391608391,0.5816326530612245,0.0,1.0,1.0
20.12461179749811,0.5217391304347826,0.3531468531468531,0.5306122448979591,0.0,1.0,1.0
21.02379604162864,0.5652173913043478,0.3846153846153846,0.47959183673469385,0.0,1.0,1.0
20.396078054371138,0.6086956521739131,0.4073426573426573,0.3469387755102041,0.0,1.0,1.0
20.29778313018444,0.6521739130434783,0.4073426573426573,0.31632653061224486,0.0,1.0,1.0
22.271057451320086,0.6956521739130435,0.4038461538461538,0.37755102040816324,0.0,1.0,1.0
15.459624833740307,0.7391304347826086,0.3828671328671328,0.6122448979591836,0.0,1.0,1.0
14.2828568570857,0.7826086956521738,0.3409090909090909,0.9183673469387754,0.00857142857142857,1.0,1.0
14.317821063276353,0.8260869565217391,0.33216783216783213,0.9387755102040816,0.0,1.0,1.0
13.784048752090222,0.8695652173913043,0.33216783216783213,0.9591836734693877,0.0,1.0,1.0
12.84523257866513,0.9130434782608695,0.33041958041958036,0.9387755102040816,0.019999999999999997,1.0,1.0
14.89966442575134,0.9565217391304348,0.33391608391608385,0.9387755102040816,0.0,1.0,1.0
13.892443989449804,1.0,0.33391608391608385,0.9387755102040816,0.0,1.0,1.0
14.071247279470288,0.0,0.3356643356643356,0.9387755102040816,0.0,1.0,1.0
14.7648230602334,0.043478260869565216,0.33741258741258734,0.9387755102040816,0.0,1.0,1.0
12.206555615733702,0.08695652173913043,0.3356643356643356,0.9387755102040816,0.0,1.0,1.0
10.099504938362077,0.13043478260869565,0.3444055944055944,0.9285714285714285,0.0,1.0,1.0
7.874007874011811,0.17391304347826086,0.3391608391608391,0.9387755102040816,0.0,1.0,1.0
9.1104335791443,0.21739130434782608,0.33741258741258734,0.9387755102040816,0.0,1.0,1.0
11.704699910719626,0.2608695652173913,0.32867132867132864,0.9489795918367346,0.0,1.0,1.0
19.157244060668017,0.30434782608695654,0.3164335664335664,0.9489795918367346,0.0,1.0,1.0
27.459060435491963,0.34782608695652173,0.30769230769230765,0.9795918367346939,0.0,1.0,1.0
20.37154878746336,0.3913043478260869,0.3129370629370629,0.9285714285714285,0.0,1.0,1.0
17.916472867168917,0.43478260869565216,0.33041958041958036,0.846938775510204,0.0,1.0,1.0
18.24828759089466,0.4782608695652174,0.35139860139860135,0.7040816326530611,0.0,1.0,1.0
20.760539492026695,0.5217391304347826,0.37587412587412583,0.6632653061224489,0.0,1.0,1.0
19.849433241279208,0.5652173913043478,0.3828671328671328,0.37755102040816324,0.0,1.0,1.0
19.748417658131498,0.6086956521739131,0.38811188811188807,0.36734693877551017,0.0,1.0,1.0
20.73644135332772,0.6521739130434783,0.38111888111888104,0.3571428571428571,0.0,1.0,1.0
21.702534414210707,0.6956521739130435,0.3671328671328671,0.3877551020408163,0.0,1.0,1.0
23.49468024894146,0.7391304347826086,0.34790209790209786,0.5102040816326531,0.0,1.0,1.0
28.19574435974337,0.7826086956521738,0.3234265734265734,0.4693877551020408,0.0,1.0,1.0
22.516660498395403,0.8260869565217391,0.30419580419580416,0.47959183673469385,0.0,1.0,1.0
19.748417658131498,0.8695652173913043,0.28671328671328666,0.47959183673469385,0.0,1.0,1.0
20.049937655763422,0.9130434782608695,0.2727272727272727,0.4693877551020408,0.0,1.0,1.0
19.72308292331602,0.9565217391304348,0.26398601398601396,0.4897959183673469,0.0,1.0,1.0
16.09347693943108,1.0,0.2552447552447552,0.5102040816326531,0.0,1.0,1.0
15.264337522473747,0.0,0.24999999999999994,0.49999999999999994,0.0,1.0,1.0
15.165750888103101,0.043478260869565216,0.24650349650349646,0.5102040816326531,0.0,1.0,1.0
11.445523142259598,0.08695652173913043,0.236013986013986,0.5408163265306122,0.0,1.0,1.0
9.9498743710662,0.13043478260869565,0.22727272727272724,0.5306122448979591,0.0,1.0,1.0
8.426149773176359,0.17391304347826086,0.2185314685314685,0.5408163265306122,0.0,1.0,1.0
9.16515138991168,0.21739130434782608,0.20979020979020976,0.5714285714285714,0.0,1.0,1.0
12.569805089976535,0.2608695652173913,0.20629370629370625,0.5714285714285714,0.0,1.0,1.0
19.672315572906,0.30434782608695654,0.19755244755244752,0.5816326530612245,0.0,1.0,1.0
27.92848008753788,0.34782608695652173,0.18881118881118877,0.6020408163265306,0.0,1.0,1.0
19.87460691435179,0.3913043478260869,0.194055944055944,0.5102040816326531,0.0,1.0,1.0
16.15549442140351,0.43478260869565216,0.2185314685314685,0.44897959183673464,0.0,1.0,1.0
17.60681686165901,0.4782608695652174,0.24650349650349646,0.39795918367346933,0.0,1.0,1.0
18.841443681416774,0.5217391304347826,0.2762237762237762,0.3061224489795918,0.0,1.0,1.0
18.81488772222678,0.5652173913043478,0.2814685314685314,0.2857142857142857,0.0,1.0,1.0
18.708286933869708,0.6086956521739131,0.28846153846153844,0.2755102040816326,0.0,1.0,1.0
19.026297590440446,0.6521739130434783,0.2972027972027972,0.26530612244897955,0.0,1.0,1.0
20.024984394500787,0.6956521739130435,0.2919580419580419,0.24489795918367346,0.0,1.0,1.0
22.360679774997898,0.7391304347826086,0.26923076923076916,0.3061224489795918,0.0,1.0,1.0
27.422618401604176,0.7826086956521738,0.256993006993007,0.336734693877551,0.0,1.0,1.0
21.840329667841555,0.8260869565217391,0.25349650349650343,0.3571428571428571,0.0,1.0,1.0
19.595917942265423,0.8695652173913043,0.25349650349650343,0.3469387755102041,0.0,1.0,1.0
18.33030277982336,0.9130434782608695,0.25349650349650343,0.3571428571428571,0.0,1.0,1.0
18.627936010197157,0.9565217391304348,0.2517482517482517,0.39795918367346933,0.0,1.0,1.0
16.583123951777,1.0,0.24999999999999994,0.4387755102040816,0.0,1.0,1.0
16.34013463836819,0.0,0.24999999999999994,0.4897959183673469,0.0,1.0,1.0
17.204650534085253,0.043478260869565216,0.23951048951048948,0.49999999999999994,0.0,1.0,1.0
15.394804318340652,0.08695652173913043,0.22902097902097898,0.5102040816326531,0.0,1.0,1.0
13.0,0.13043478260869565,0.236013986013986,0.47959183673469385,0.0,1.0,1.0
9.797958971132712,0.17391304347826086,0.236013986013986,0.49999999999999994,0.0,1.0,1.0
7.483314773547883,0.21739130434782608,0.22902097902097898,0.49999999999999994,0.0,1.0,1.0
8.717797887081348,0.2608695652173913,0.222027972027972,0.5408163265306122,0.0,1.0,1.0
11.269427669584644,0.30434782608695654,0.215034965034965,0.5714285714285714,0.0,1.0,1.0
14.89966442575134,0.34782608695652173,0.21678321678321674,0.5714285714285714,0.0,1.0,1.0
17.05872210923198,0.3913043478260869,0.22902097902097898,0.4897959183673469,0.0,1.0,1.0
16.522711641858304,0.43478260869565216,0.2727272727272727,0.42857142857142855,0.0,1.0,1.0
18.734993995195193,0.4782608695652174,0.31118881118881114,0.4591836734693877,0.0,1.0,1.0
20.663978319771825,0.5217391304347826,0.3531468531468531,0.4081632653061224,0.0,1.0,1.0
20.760539492026695,0.5652173913043478,0.3793706293706293,0.36734693877551017,0.0,1.0,1.0
22.045407685048602,0.6086956521739131,0.39335664335664333,0.32653061224489793,0.0,1.0,1.0
23.853720883753127,0.6521739130434783,0.402097902097902,0.3061224489795918,0.0,1.0,1.0
23.366642891095847,0.6956521739130435,0.38811188811188807,0.336734693877551,0.0,1.0,1.0
21.93171219946131,0.7391304347826086,0.37237762237762234,0.37755102040816324,0.0,1.0,1.0
19.595917942265423,0.7826086956521738,0.35489510489510484,0.4183673469387755,0.0,1.0,1.0
16.583123951777,0.8260869565217391,0.33741258741258734,0.4897959183673469,0.0,1.0,1.0
17.26267650163207,0.8695652173913043,0.3251748251748251,0.520408163265306,0.0,1.0,1.0
17.916472867168917,0.9130434782608695,0.30944055944055937,0.5612244897959183,0.0,1.0,1.0
17.0,0.9565217391304348,0.3024475524475524,0.5612244897959183,0.0,1.0,1.0
16.278820596099706,1.0,0.30944055944055937,0.5510204081632653,0.0,1.0,1.0
18.05547008526779,0.0,0.30769230769230765,0.5612244897959183,0.0,1.0,1.0
16.73320053068151,0.043478260869565216,0.30769230769230765,0.5510204081632653,0.0,1.0,1.0
15.588457268119896,0.08695652173913043,0.31468531468531463,0.5306122448979591,0.0,1.0,1.0
13.0,0.13043478260869565,0.3164335664335664,0.5408163265306122,0.0,1.0,1.0
8.426149773176359,0.17391304347826086,0.3181818181818181,0.5306122448979591,0.0,1.0,1.0
3.605551275463989,0.21739130434782608,0.3164335664335664,0.7551020408163265,0.0,1.0,1.0
3.0,0.2608695652173913,0.3024475524475524,0.9183673469387754,0.07142857142857142,1.0,1.0
4.47213595499958,0.30434782608695654,0.30419580419580416,0.9387755102040816,0.0,1.0,1.0
5.916079783099616,0.34782608695652173,0.30769230769230765,0.9183673469387754,0.0,1.0,1.0
5.5677643628300215,0.3913043478260869,0.31468531468531463,0.9183673469387754,0.045714285714285714,1.0,1.0
4.358898943540674,0.43478260869565216,0.3199300699300699,0.9285714285714285,0.0,1.0,1.0
7.615773105863909,0.4782608695652174,0.32692307692307687,0.9387755102040816,0.0,1.0,1.0
10.908712114635714,0.5217391304347826,0.35139860139860135,0.8979591836734693,0.0,1.0,1.0
13.490737563232042,0.5652173913043478,0.36888111888111885,0.8877551020408162,0.0,1.0,1.0
15.329709716755891,0.6086956521739131,0.3846153846153846,0.8673469387755102,0.0,1.0,1.0
13.416407864998739,0.6521739130434783,0.4283216783216783,0.6428571428571428,0.0,1.0,1.0
14.628738838327793,0.6956521739130435,0.4055944055944055,0.7244897959183673,0.0,1.0,1.0
15.033296378372908,0.7391304347826086,0.37412587412587406,0.6632653061224489,0.0,1.0,1.0
14.491376746189438,0.7826086956521738,0.3461538461538461,0.6224489795918366,0.0,1.0,1.0
13.45362404707371,0.8260869565217391,0.3391608391608391,0.5408163265306122,0.0,1.0,1.0
12.84523257866513,0.8695652173913043,0.3216783216783216,0.5816326530612245,0.0,1.0,1.0
12.922847983320086,0.9130434782608695,0.31118881118881114,0.6020408163265306,0.0,1.0,1.0
12.328828005937952,0.9565217391304348,0.29370629370629364,0.5714285714285714,0.0,1.0,1.0
12.165525060596439,1.0,0.28671328671328666,0.4387755102040816,0.0,1.0,1.0
11.180339887498949,0.0,0.26748251748251745,0.39795918367346933,0.0,1.0,1.0
10.535653752852738,0.043478260869565216,0.2517482517482517,0.36734693877551017,0.0,1.0,1.0
8.18535277187245,0.08695652173913043,0.2377622377622377,0.3571428571428571,0.0,1.0,1.0
6.708203932499369,0.13043478260869565,0.22902097902097898,0.3877551020408163,0.0,1.0,1.0
6.6332495807108,0.17391304347826086,0.22027972027972026,0.3571428571428571,0.0,1.0,1.0
9.273618495495704,0.21739130434782608,0.21328671328671325,0.3877551020408163,0.0,1.0,1.0
11.661903789690601,0.2608695652173913,0.20804195804195802,0.39795918367346933,0.0,1.0,1.0
18.027756377319946,0.30434782608695654,0.20629370629370625,0.39795918367346933,0.0,1.0,1.0
25.553864678361276,0.34782608695652173,0.20629370629370625,0.3877551020408163,0.0,1.0,1.0
18.05547008526779,0.3913043478260869,0.20804195804195802,0.36734693877551017,0.0,1.0,1.0
14.560219778561036,0.43478260869565216,0.2185314685314685,0.32653061224489793,0.0,1.0,1.0
15.033296378372908,0.4782608695652174,0.22902097902097898,0.36734693877551017,0.0,1.0,1.0
15.716233645501712,0.5217391304347826,0.22027972027972026,0.336734693877551,0.0,1.0,1.0
15.524174696260024,0.5652173913043478,0.21678321678321674,0.32653061224489793,0.0,1.0,1.0
15.905973720586866,0.6086956521739131,0.21678321678321674,0.31632653061224486,0.0,1.0,1.0
16.401219466856727,0.6521739130434783,0.215034965034965,0.336734693877551,0.0,1.0,1.0
16.64331697709324,0.6956521739130435,0.20629370629370625,0.4081632653061224,0.0,1.0,1.0
19.0,0.7391304347826086,0.18706293706293703,0.44897959183673464,0.0,1.0,1.0
23.600847442411894,0.7826086956521738,0.17307692307692304,0.4387755102040816,0.0,1.0,1.0
19.261360284258224,0.8260869565217391,0.1608391608391608,0.4591836734693877,0.0,1.0,1.0
15.937377450509228,0.8695652173913043,0.14860139860139857,0.49999999999999994,0.0,1.0,1.0
16.30950643030009,0.9130434782608695,0.1416083916083916,0.520408163265306,0.0,1.0,1.0
14.89966442575134,0.9565217391304348,0.13286713286713286,0.5102040816326531,0.0,1.0,1.0
13.19090595827292,1.0,0.12412587412587411,0.5408163265306122,0.0,1.0,1.0
11.532562594670797,0.0,0.11888111888111885,0.520408163265306,0.0,1.0,1.0
11.269427669584644,0.043478260869565216,0.11538461538461536,0.520408163265306,0.0,1.0,1.0
9.746794344808963,0.08695652173913043,0.11013986013986013,0.5102040816326531,0.0,1.0,1.0
7.3484692283495345,0.13043478260869565,0.10839160839160839,0.5102040816326531,0.0,1.0,1.0
6.782329983125268,0.17391304347826086,0.10839160839160839,0.47959183673469385,0.0,1.0,1.0
8.06225774829855,0.21739130434782608,0.10839160839160839,0.4591836734693877,0.0,1.0,1.0
10.198039027185569,0.2608695652173913,0.10489510489510487,0.47959183673469385,0.0,1.0,1.0
16.73320053068151,0.30434782608695654,0.09965034965034963,0.5102040816326531,0.0,1.0,1.0
24.08318915758459,0.34782608695652173,0.09615384615384612,0.5306122448979591,0.0,1.0,1.0
16.583123951777,0.3913043478260869,0.10489510489510487,0.4693877551020408,0.0,1.0,1.0
13.564659966250536,0.43478260869565216,0.1276223776223776,0.4591836734693877,0.0,1.0,1.0
14.177446878757825,0.4782608695652174,0.14685314685314682,0.42857142857142855,0.0,1.0,1.0
15.0996688705415,0.5217391304347826,0.16608391608391604,0.3571428571428571,0.0,1.0,1.0
15.0,0.5652173913043478,0.19055944055944052,0.37755102040816324,0.0,1.0,1.0
16.06237840420901,0.6086956521739131,0.21678321678321674,0.32653061224489793,0.0,1.0,1.0
15.811388300841896,0.6521739130434783,0.20979020979020976,0.3061224489795918,0.0,1.0,1.0
15.748015748023622,0.6956521739130435,0.20629370629370625,0.29591836734693877,0.0,1.0,1.0
17.46424919657298,0.7391304347826086,0.18881118881118877,0.32653061224489793,0.0,1.0,1.0
23.0,0.7826086956521738,0.17657342657342653,0.36734693877551017,0.0,1.0,1.0
18.708286933869708,0.8260869565217391,0.1678321678321678,0.4387755102040816,0.0,1.0,1.0
16.1245154965971,0.8695652173913043,0.1643356643356643,0.42857142857142855,0.0,1.0,1.0
16.431676725154983,0.9130434782608695,0.15734265734265732,0.4387755102040816,0.0,1.0,1.0
16.0,0.9565217391304348,0.15384615384615383,0.4591836734693877,0.0,1.0,1.0
13.152946437965905,1.0,0.14860139860139857,0.47959183673469385,0.0,1.0,1.0
12.96148139681572,0.0,0.14510489510489508,0.4897959183673469,0.0,1.0,1.0
13.527749258468683,0.043478260869565216,0.13286713286713286,0.5306122448979591,0.0,1.0,1.0
10.954451150103322,0.08695652173913043,0.12937062937062935,0.5408163265306122,0.0,1.0,1.0
8.888194417315589,0.13043478260869565,0.1206293706293706,0.5612244897959183,0.0,1.0,1.0
6.4031242374328485,0.17391304347826086,0.11188811188811187,0.5918367346938775,0.0,1.0,1.0
8.246211251235321,0.21739130434782608,0.11013986013986013,0.5918367346938775,0.0,1.0,1.0
10.44030650891055,0.2608695652173913,0.10314685314685312,0.5816326530612245,0.0,1.0,1.0
17.60681686165901,0.30434782608695654,0.10664335664335664,0.5408163265306122,0.0,1.0,1.0
24.310491562286437,0.34782608695652173,0.11188811188811187,0.47959183673469385,0.0,1.0,1.0
18.439088914585774,0.3913043478260869,0.11713286713286711,0.4693877551020408,0.0,1.0,1.0
14.212670403551895,0.43478260869565216,0.14510489510489508,0.39795918367346933,0.0,1.0,1.0
